,txId1,txId2,prediction_label
33255,105785726,106310007,0
14981,106651741,321752823,0
35712,27128073,218263798,0
20292,119906067,298721426,0
34630,21785855,3509407,0
36562,63160563,159967188,0
23479,68960292,68960298,0
26102,114715547,39652286,0
30869,94256636,94256093,0
26616,78814858,113649806,0
34718,66420374,14950377,0
26856,148542035,149570735,0
12349,390536748,357303989,0
9530,180735,235291232,0
13242,363219502,363399563,0
10600,153321239,280332343,0
3837,86973101,31418337,0
16441,331541758,312227465,0
5483,225054487,225333860,0
2733,309957367,309957373,0
7114,94669105,16142216,0
15320,372532531,372739464,0
6558,94325826,94621528,0
30097,71464875,71756544,0
30631,72637933,73001042,2
23935,200638759,64364849,0
8480,226667667,179113155,1
16952,331556214,336465448,0
18206,25345446,66826725,0
25734,2343907,114655562,0
3571,87630641,279103021,0
18894,84720886,85000321,0
20709,376244306,386095359,0
12097,390055843,390506488,0
15172,2984918,372878642,0
3426,244662679,246078917,0
23739,67575965,54872625,2
5129,225358901,225358892,0
30945,94557892,91882349,0
26141,148569208,148568416,0
21846,355182095,274526878,1
20204,72444066,299155002,0
9614,234642707,234642436,1
35814,218307774,218307769,0
4350,9982982,88195366,0
10463,339067839,339096346,1
29637,71997478,71997284,0
11246,238216317,241552403,0
29560,73331610,73330801,0
5319,224246088,224246086,0
8586,175400561,226667624,1
7422,827907,191461279,0
28224,96674605,97445088,0
18291,7916230,250512980,0
20191,298985055,299155002,0
23031,54388447,69378228,0
33348,155573753,111575373,0
4149,26993403,86752803,0
31179,94274509,91961924,0
27485,97026873,4261635,0
8870,565334,43455632,0
5227,106765085,225288410,0
14671,311906366,321602331,0
28153,97732071,62898276,0
33043,106330472,106708277,0
34177,156316761,155574391,0
19421,165858806,163649282,0
7096,94652970,94652965,0
30145,3141442,72705659,0
23679,69762959,69763201,0
1801,230434020,89519925,0
32837,106305311,106724417,0
11571,243785841,238335200,0
34084,155526443,156227730,0
30626,71769835,72341023,0
30489,5274025,73118516,0
22264,18942922,97712268,0
10211,276468546,346109461,0
18580,86739335,295132359,0
7550,191194953,18407726,0
22143,6471147,97500266,0
24247,200638745,200638732,0
28384,12705568,12806113,0
25117,22063301,29197707,0
13308,362957334,363219509,0
13888,209517884,209796165,0
14390,98961172,99255567,0
27927,78065983,98068542,0
35468,73145456,218545234,0
19898,163891329,163891337,0
19177,84627053,139232106,0
22753,288488944,288734134,0
28272,96297994,27607815,0
33349,128246621,111575373,0
28406,12672200,12806113,0
6931,98749005,94749781,0
4500,17621193,75218769,0
35803,219567373,218400386,0
508,230681123,232472581,0
4305,86553073,86553088,0
12738,248913880,217555220,0
22076,5684082,115949017,0
28796,12683567,12683561,0
20933,386021135,364314260,2
6504,94439487,96576418,0
34561,155724033,156182164,0
36264,69828178,109383451,0
23740,56113868,67653845,0
26546,148845459,3270847,0
16308,331541561,331554896,0
2042,312172169,310468658,0
1323,230340190,232349075,0
13344,362857717,363093990,0
5982,225275435,225275430,0
15996,311909568,372822942,0
30898,94256627,94256093,0
11079,16263015,16263434,0
27236,97500891,97499027,0
6413,94495623,98772327,0
2196,33653824,312823031,0
8478,226667665,179113155,1
11689,378100723,378288843,0
6911,94056648,94144492,0
32632,105850635,107984774,0
34463,174257020,182002742,0
34783,5944784,66437434,0
13235,362939084,363050864,0
21784,168320239,101330189,0
24808,201002436,201002441,0
26426,149567355,149161349,0
13545,9275272,209889755,0
15610,372872481,372970437,0
34981,78087451,195421152,0
16981,331566422,331566428,0
3027,244662658,245809843,0
33724,156055015,156328432,0
18566,133041101,269530433,0
19979,163687309,164771574,0
29070,13266725,13266736,0
31046,98651475,94302240,0
20669,382979098,379915858,0
22035,355095303,355095124,0
2855,245232373,245430353,0
4555,22838016,22837919,0
29394,38570057,38570081,0
28740,12677208,13333148,0
8094,189996490,190437458,0
10469,339264938,339157945,0
29264,13402155,7262578,0
5465,138469234,225044196,0
11939,236455273,68904500,0
1429,234458119,71366905,0
11664,378357719,378476200,0
6889,94060311,94294846,0
3945,19480572,87626486,0
2739,271470113,310139414,0
7678,190450560,190450302,0
3022,245200285,245200284,0
23086,56264184,55939055,0
23532,16922316,56352710,0
23249,56859447,67572666,0
35599,218015604,218285334,0
18032,272113475,272419460,0
9598,1583848,1809394,0
29907,73026189,12649359,0
36292,158374219,157929208,1
24641,70047034,122268541,0
9513,180735,234615786,0
36154,3306258,45766,0
10441,339089535,339641938,0
35624,40190602,218271506,0
15768,372742466,311301494,0
28200,80668138,96584896,0
27181,96654950,57228978,0
32714,105435872,105605755,0
35178,218292869,3510576,0
21381,16827115,355003664,0
5099,58470150,224979344,0
32104,1050841,106366227,0
18252,6214724,168316861,0
29159,12791620,12979084,0
5040,225027791,225341775,0
30593,73381223,73381219,0
27359,3426501,98605819,0
11996,390042397,253192105,0
35012,2256959,195426930,0
2677,310440095,310439934,0
4346,16407634,8750013,0
11157,13237573,238562923,0
25989,115534029,115960307,0
28463,12781712,12781074,0
31393,48996912,94662651,0
19261,166073965,163670754,1
26455,149605800,149168097,0
36388,1001114,172534038,0
29974,71475838,71785941,0
27368,14193907,97400869,0
434,1913117,231590190,0
9291,47605824,43122439,0
24134,84288626,200990304,0
21374,16827115,216011499,0
35656,218069252,218314019,0
33916,54092562,108292235,0
14223,99140593,99932567,0
14905,314142507,373075902,0
26998,148827447,148827450,0
36113,3378406,2291756,0
19373,163653145,163653048,0
35542,218037378,218133812,0
29110,12661589,12661582,0
26062,115229005,100252268,0
29174,12662961,12677096,0
23466,54810851,64069335,0
21765,355109281,355179251,0
17624,272281357,150215280,0
12353,377987603,395286814,0
16803,331528048,363438221,0
36242,30751217,109383451,0
13518,208921748,209562939,0
14549,99183761,99925245,0
31632,92065256,16315018,0
5547,208275313,225257822,0
20617,383063010,383445889,0
29080,13221279,12684017,0
9020,43152334,43152330,0
2011,735881,314851755,0
6672,94484515,98740579,0
20988,344156676,383129437,0
12396,390558673,390558681,0
14687,20784545,123082608,0
27447,3279974,7952321,0
4693,224213627,185005622,0
23416,54734451,69287954,0
17304,272518775,272695386,0
10143,346406795,346406565,0
6979,94521046,94336915,0
14199,774002,99262612,0
17879,272419455,272472678,0
31266,22410266,94267139,0
12337,390332576,356381219,0
30467,72034735,73154970,0
16781,331565737,309163056,0
6471,94498576,98752636,0
14437,99128315,54744267,0
28895,11102652,12810837,0
16375,331536801,363435029,0
32057,105795576,106320422,0
27563,96300185,46230282,0
10450,339083953,339083930,0
10968,15890375,16265193,0
14587,2984918,372878747,0
29912,73020810,73254900,0
36536,157597778,157599321,0
5276,224677858,225275772,0
27749,13909471,96256789,0
33558,155694755,156063345,0
36519,163220740,194334312,0
35253,218023867,26181447,0
6257,9006859,9006856,0
29911,72999519,73254900,0
6721,94332322,94332321,0
5845,224244388,224715221,0
5805,224243774,224707201,0
17612,272479460,272703332,0
3544,279026173,22838024,0
28494,9426022,12987200,0
1846,212687404,232446202,0
2068,203138848,314833118,0
19192,139264237,139268066,0
2875,245286993,245285300,0
21727,355236982,355098550,0
9440,213202,1585908,0
8610,175580088,179097898,0
275,89273,230468674,0
12978,363087092,363682080,1
21880,77985071,58505809,1
25334,28809392,28809387,0
24905,200657617,200657616,0
21898,355115872,355115869,0
23940,200621070,64364849,0
29900,73150583,12649359,0
25009,201002580,201002586,0
22084,5024196,94824450,0
26304,94757746,148612058,0
23042,32695528,70371756,0
9576,4456967,4464081,0
32386,105859114,105859128,0
20868,140338987,381120117,0
27144,151229972,151229968,0
31637,94253797,94253794,0
6386,98740579,98740569,0
10844,17962892,39604886,0
12214,390378677,390500577,0
11879,378471110,378574634,0
21287,355230394,355102269,0
35687,218306975,218306977,0
1279,232034939,230438477,0
12598,248902363,248902335,0
22501,3181,288404591,0
30717,71469770,71781221,0
30011,72001817,73449392,0
27266,84169886,96988124,0
31920,106386378,106832865,0
6287,121657453,85577560,0
8137,13170081,191193318,0
8945,4907336,43532381,0
16268,5689045,336710597,0
29137,12683760,12683743,0
1471,230449500,232903605,0
19269,35982595,80352165,0
22051,5684082,95556418,0
11521,243902489,245648928,0
319,89273,230468835,0
17811,272080729,272172173,0
14303,100468040,99934810,0
11248,241518934,241552403,0
32997,105464314,106735346,0
35992,19497952,4692401,1
24529,201857236,59724632,0
4935,223885842,224254822,0
28887,12665166,12685812,0
15562,372723787,372872756,0
3758,87771564,86962609,0
29554,72668944,73330801,0
16824,331501980,9408865,0
11587,378257470,22281695,0
24987,201002597,201002601,0
32939,105588481,105858024,0
3179,245251166,245430598,0
30041,72401814,73279925,1
12295,390332189,390332183,0
16211,5678249,337568564,0
32727,105848348,105980769,0
35170,102343697,3510576,0
17061,337224046,338101570,0
9196,43093456,68805482,0
2927,245165946,246134689,0
14744,2984918,315957693,0
8351,226668043,179112629,1
1706,183323759,232397581,0
15718,312446720,29755438,0
7945,111783519,191226847,0
27731,96953921,9904238,0
27793,97702373,99409352,1
17471,158931472,226917434,0
22682,288365828,288587611,0
6815,94187410,98734847,0
19636,163867271,163867276,0
6423,94187410,94648557,0
8422,226668092,179113037,1
25169,29079220,30276715,0
26874,149555693,149159034,0
31786,106364665,106364654,0
13053,363325752,363683411,0
3836,279201905,87950768,0
32275,105847374,105979312,0
31015,94282897,91934616,0
20104,163803836,163803832,0
17488,272281906,272333983,0
34453,155813484,156299661,0
16175,3180883,251184263,0
35154,218146157,62752980,0
5330,224749360,225061094,0
33256,105786769,106310007,0
33538,164756226,164756127,0
30469,73046246,74437816,0
16505,331507299,331536790,0
2573,312803077,314846561,0
34540,155583328,8930897,0
10931,15236323,15862117,1
12248,390320251,293040548,0
15437,172940478,310224606,0
30702,72302236,72631257,2
12274,390343151,390422334,0
28355,97184396,96580297,0
18927,30747844,85258030,0
13647,1552384,3566826,0
18466,6214724,210578891,0
32336,105594904,105594901,0
36123,1857358,13646,0
26074,6135217,115711296,0
34857,196089650,196089649,0
19456,163657206,163657331,2
3761,54966025,279511718,0
4397,86789693,86789703,0
5197,224689992,226469984,0
25007,201002594,201002597,0
7829,191164925,191163183,0
30497,71460296,71989992,2
34059,155733930,156227730,0
25750,43103633,115943062,0
31619,94103281,94360376,0
11160,238226904,238562923,0
33683,155787285,76941945,0
22904,54752433,69395378,0
26497,148652660,152361795,0
11004,15861965,15861217,0
34892,66438003,6244017,0
35734,218306960,218306966,0
26979,148608917,148608921,0
3640,62966662,86797668,0
9979,346111277,312117369,0
28901,13405591,13411566,0
2786,245408908,246401035,0
25529,115945205,116179605,0
22812,288584249,279407625,2
35990,11561989,4692401,1
11340,120387555,238253732,0
15052,2984918,310559249,0
29320,12786167,13588511,0
18353,488266,283204877,0
11709,95615377,249077879,0
29225,13206361,13598193,0
22728,288127250,288358795,0
30970,94113066,1454780,0
3477,245420853,246399123,0
10886,14964616,20210169,0
8173,191703306,191705256,0
31109,60598126,91867056,0
29997,71450904,72332073,1
12006,390534283,57138711,0
2624,312912732,310520032,0
25347,29260338,30068696,0
23391,55919691,54896381,0
10284,339057207,339120946,1
8997,68380539,68463040,0
35333,7834222,218578063,0
11670,378374504,378476200,0
19693,29767411,164902453,0
16277,5678249,319083925,0
31650,94282405,94581117,0
27401,46230282,98072232,0
1071,230438476,232440104,0
11267,238246147,19835881,0
14988,2984918,315252516,0
30399,71469450,71780531,0
35356,218142122,3623625,0
16291,331500808,331536030,0
5372,224214324,225050411,0
29214,12701981,13364848,0
3161,244686982,238674408,0
34753,67749446,6629462,0
18863,84361895,84470235,0
29478,72314903,72753731,0
16853,69147720,294542673,0
6163,224247911,224247907,0
21394,16827115,355115463,0
6892,98756748,98756741,0
25829,114664262,32964065,0
9117,43317358,43317348,0
18853,84360926,84752624,0
8631,179038269,5298208,1
609,232431898,2758467,0
3144,245240424,245424519,0
36567,194089125,158599828,0
7674,190450666,190450302,0
35443,218022450,212259150,0
17952,272332155,146021345,0
7090,94217370,94676186,0
24547,200976649,200976642,0
28839,12665059,12665008,0
3356,245424155,246400480,0
33269,107083983,107203756,0
3651,2512724,279185196,0
3272,246115226,247590445,0
1999,309957122,312823047,0
4595,86563487,212738074,0
15098,2984918,321774708,0
11952,390420444,390592087,0
4597,22837912,22837846,0
13493,209722453,209485498,1
31169,94336448,91961924,0
12449,399567251,399567488,0
18229,3756594,277077636,0
9056,43134169,43134164,0
32949,105594910,105594906,0
9164,43527419,68629305,0
27691,80579048,97393541,0
19145,235508399,139232064,0
28711,12691943,13365429,0
11234,125794682,240763879,0
4917,224184879,224731538,0
16994,331502364,331567211,0
24657,29225466,27702383,0
10795,14946498,16153591,1
22179,3300754,92704184,0
34215,40917947,155707564,0
36206,9409349,3346673,0
17457,272152551,272531754,0
12758,248918589,248918630,0
154,230585461,17790701,0
18610,258834247,269905669,1
17154,300820410,331575656,0
32992,33353684,106415655,0
9311,134922,234855564,0
25769,114682162,115912650,0
22047,5684082,301797733,0
28348,97022757,36901002,0
743,230468041,230468036,0
11768,378455554,378455558,0
17391,272283926,176016107,0
35414,9273158,4992641,0
22142,6471147,125482570,0
1289,3880766,232459630,0
11270,238205192,19835881,0
3767,87771424,135359407,0
13100,362987672,363217336,0
14289,99301520,100083813,0
26796,148842019,148842091,0
8354,226667671,179112629,1
8726,4659609,175120813,0
26999,148852286,148852292,0
12874,363284186,363763002,0
297,1913117,13239490,0
26578,148785723,148785957,0
3711,58052842,86738860,0
24295,43519779,200649629,0
33954,155841637,156316756,0
22635,3181,288399106,0
15730,372962061,310647947,0
26951,148672512,148672524,0
29726,72652189,73227485,0
10234,339096728,339648620,1
18597,283190991,269908866,0
13131,363049987,220400808,0
33554,24492393,156063345,0
13990,208930307,209050020,0
30304,70788772,71465949,0
6950,94672011,94672008,0
27241,7952321,7952092,0
33192,105597815,105848960,0
5822,224207589,224747345,0
3714,87636883,16886288,0
32849,106393474,106856225,0
19633,163687209,168113260,0
19403,163867302,163867307,2
22822,288295185,288419486,0
25172,22044483,30276715,0
4495,44995911,279424082,0
931,232346257,232544880,0
30220,62852493,27529051,0
6186,121275110,121654928,0
20678,376249040,386022772,0
16378,331530793,331557627,0
29573,19468516,73405590,0
10738,339976878,339154599,0
18505,7167318,269538999,0
34588,155829800,156313764,0
13929,210624696,210412384,2
25231,29207064,39692773,0
16180,3180883,379293517,0
15424,172940478,344764305,0
9388,7225112,234572093,0
22110,92109031,95613428,0
31100,48996912,94954369,0
20568,321964514,381120031,0
16040,372980230,310558599,0
35970,7952,155668801,0
32995,105461823,106735346,0
34147,62023289,21961961,0
35681,218266528,218266524,0
17026,331536034,331556341,0
8760,226669526,179039630,2
4958,224213364,225987234,0
26121,86275329,115107784,0
29927,1153751,35202200,0
36182,4627543,4627535,0
18993,84752615,86468145,0
31427,94940323,94889310,0
27999,97024544,97024542,0
15327,368749920,308007729,0
14282,3725934,99318383,0
13433,362939092,363221488,0
29774,73008504,47066538,0
3693,22837790,22837970,0
15922,372750952,372825396,0
27561,96300732,46230282,0
32746,106713561,106713558,0
4376,278996660,279218404,0
15127,2984918,372722612,0
534,231996125,230473483,0
31995,106298195,107624551,0
7153,94195090,94194946,0
18260,276993597,168316861,0
34454,157226362,164946541,0
27370,17890509,97400869,0
27201,77997482,46325611,0
15057,2984918,372739852,0
538,13015066,230473483,0
10459,339153830,108074504,0
35963,7952,65233753,0
6758,94193064,94377640,0
29303,13402068,13402073,0
23152,69761373,69761585,0
23977,199321563,10075210,0
3658,773613,279199948,0
33196,105428418,69492493,0
3743,86827125,86827132,0
10145,346116878,346431535,0
22971,55214893,54896405,0
642,230438482,230438479,0
6209,121391281,121743447,0
28477,12804394,12804355,0
17758,272282684,272334212,0
669,214488573,230473461,0
31656,94375195,94954366,0
11007,15862101,15861217,0
